CASH, 0.2438, 1.0, 0.1684, 0.0, 0.90454, 0.61901, 1.72872, 0.50835, 0.26122, 1.58863
CASH, 0.0, 1.0, 0.27502, 0.07001, 0.82726, 0.42423, 1.69743, 0.77439, 0.51336, 1.4775
CREDIT, 1.0, 0.80808, 0.75731, 0.32307, 0.0, 0.55691, 0.45119, 0.42323, 0.18404, 0.00608
CREDIT, 1.0, 0.63722, 0.54617, 0.23376, 0.0, 0.51827, 0.35161, 0.30979, 0.16627, 0.05889
CREDIT, 0.43008, 0.88605, 1.0, 0.72816, 0.0, 0.35332, 0.48807, 0.52174, 0.44141, 0.22622
CREDIT, 1.0, 0.4013, 0.38712, 0.24716, 0.0, 0.68739, 0.38286, 0.37564, 0.30445, 0.17873
CREDIT, 1.0, 0.44741, 0.41712, 0.23111, 0.0, 0.6383, 0.32878, 0.31181, 0.20761, 0.07816
CREDIT, 1.0, 0.40677, 0.1939, 0.06588, 0.0, 0.4362, 0.16724, 0.07072, 0.01268, -0.01719
INIT, 0.0, 0.84855, 1.0, 0.89188, 0.80637, -0.69941, 0.93501, 1.22672, 1.01847, 0.85377
INIT, 0.36138, 0.6202, 1.0, 0.48537, 0.0, 0.4552, 0.65484, 0.94778, 0.55084, 0.17647
INIT, 0.9103, 0.73137, 1.0, 0.43754, 0.0, 0.70881, 0.51041, 0.80827, 0.18461, -0.30055
ALCOHOL, 0.20516, 1.0, 0.17736, 0.10311, 0.0, 0.71198, 2.68236, 0.64306, 0.459, 0.20339
ALCOHOL, 0.22959, 1.0, 0.1771, 0.10677, 0.0, 0.89835, 3.26485, 0.73712, 0.52108, 0.1931
ALCOHOL, 0.0, 1.0, 0.08321, 0.12948, 0.19731, -0.1394, 2.42827, 0.07425, 0.19305, 0.36723
NON-ALCOHOL, 0.0, 1.0, 0.97972, 0.20959, 0.21019, 0.0004, 2.68493, 2.63048, 0.56304, 0.56467
NON-ALCOHOL, 0.0, 1.0, 0.9687, 0.03511, 0.06994, 0.5319, 2.56278, 2.49922, 0.60321, 0.67393
NON-ALCOHOL, 0.16013, 1.0, 0.95456, 0.0, 0.19203, 0.41987, 2.39766, 2.29064, 0.04277, 0.49498
FOOD, 0.23942, 0.90312, 1.0, 0.87891, 0.0, 0.87178, 2.07035, 2.24531, 2.02663, 0.43941
FOOD, 0.14485, 0.89424, 1.0, 0.7922, 0.0, 0.64276, 2.21514, 2.43705, 2.00104, 0.33882
FOOD, 0.0, 0.88406, 1.0, 0.81419, 0.00031, 0.80034, 3.1369, 3.44332, 2.95224, 0.80117
UNDO, 1.0, 0.17271, 0.1508, 0.06871, 0.0, 3.09204, 0.53811, 0.47048, 0.21704, 0.00494
UNDO, 1.0, 0.15917, 0.15141, 0.06809, 0.0, 2.78089, 0.46207, 0.44067, 0.21091, 0.02312
UNDO, 1.0, 0.13827, 0.13047, 0.05871, 0.0, 2.08896, 0.30084, 0.28466, 0.13576, 0.01394
CHECKOUT, 1.0, 0.1645, 0.0, 0.00775, 0.41118, 0.35387, 0.02138, -0.04409, -0.04101, 0.11954
CHECKOUT, 1.0, 0.20521, 0.0, 0.09895, 0.38504, 0.34039, 0.11177, 0.05275, 0.08121, 0.1635
CASH, 0.30516, 1.0, 0.0, 0.01416, 0.63597, 0.83176, 3.0159, -0.12745, -0.08295, 1.87163
CASH, 0.03591, 1.0, 0.0, 0.056, 0.64115, -0.19594, 3.00886, -0.31531, -0.12916, 1.81599
CASH, 0.0, 1.0, 0.0531, 0.09819, 0.6515, -0.45591, 3.06738, -0.26882, -0.10995, 1.83951
CREDIT, 0.99111, 1.0, 0.84491, 0.45253, 0.0, 0.21804, 0.22168, 0.15819, -0.00245, -0.18771
CREDIT, 0.93541, 1.0, 0.86809, 0.40671, 0.0, 0.27386, 0.29805, 0.24866, 0.07588, -0.07642
CREDIT, 1.0, 0.0, 0.11007, 0.25323, 0.25137, 0.54884, -0.3948, -0.29093, -0.15584, -0.1576
INIT, 0.0, 0.87432, 1.0, 0.84679, 0.50294, -0.00919, 0.84302, 0.96553, 0.8162, 0.48104
INIT, 0.0, 0.87521, 1.0, 0.84092, 0.48932, -0.01065, 0.84561, 0.9677, 0.81206, 0.46808
INIT, 0.0, 0.88056, 1.0, 0.81755, 0.44809, -0.04632, 0.84695, 0.96812, 0.78303, 0.40824
ALCOHOL, 0.31688, 1.0, 0.39888, 0.20708, 0.0, 1.01331, 2.7682, 1.22397, 0.73124, 0.19928
ALCOHOL, 0.13796, 1.0, 0.2185, 0.10771, 0.0, 0.5037, 2.30615, 0.6721, 0.44046, 0.21524
