INIT, 0.0, 0.86298, 1.0, 0.76812, 0.36336, 0.0, 0.93829, 1.0, 0.70392, 0.24149
INIT, 0.0, 0.85183, 1.0, 0.7974, 0.41318, 0.0, 0.94217, 1.0, 0.69784, 0.25394
INIT, 0.43581, 1.0, 0.97095, 0.66202, 0.0, 0.21532, 0.95951, 1.0, 0.57889, 0.0
INIT, 0.15998, 0.68578, 1.0, 0.60796, 0.0, 0.01733, 0.75918, 1.0, 0.64665, 0.0
INIT, 0.0, 0.86036, 1.0, 0.7857, 0.58553, 0.27396, 0.65761, 1.0, 0.0927, 0.0
INIT, 0.0, 0.86302, 1.0, 0.84229, 0.63347, 0.0, 0.84104, 1.0, 0.74998, 0.45136
INIT, 0.0, 0.87884, 1.0, 0.85414, 0.61112, 0.0, 0.88042, 1.0, 0.85956, 0.48024
INIT, 0.64306, 0.57504, 1.0, 0.47374, 0.0, 0.0, 0.72549, 1.0, 0.60874, 0.15161
ALCOHOL, 0.44554, 1.0, 0.06415, 0.0, 0.03605, 0.85286, 1.0, 0.85611, 0.24621, 0.0
ALCOHOL, 0.38718, 1.0, 0.13643, 0.0, 0.04792, 0.76558, 1.0, 0.90279, 0.44856, 0.0
ALCOHOL, 0.60139, 1.0, 0.3101, 0.16977, 0.0, 0.92758, 0.60177, 0.46513, 1.0, 0.0
ALCOHOL, 0.20869, 1.0, 0.0, 0.07403, 0.16065, 1.0, 0.50534, 0.22079, 0.0, 0.11015
ALCOHOL, 0.23109, 1.0, 0.0, 0.05992, 0.05456, 1.0, 0.753, 0.65563, 0.35703, 0.0
ALCOHOL, 0.10143, 1.0, 0.49823, 0.1626, 0.0, 1.0, 0.27715, 0.0, 0.09357, 0.43991
NON-ALCOHOL, 0.24076, 0.98028, 1.0, 0.02059, 0.0, 0.71982, 0.0, 0.25438, 0.56936, 1.0
NON-ALCOHOL, 0.11736, 0.93082, 1.0, 0.20833, 0.0, 0.95207, 1.0, 0.98728, 0.55896, 0.0
NON-ALCOHOL, 0.23946, 0.9536, 1.0, 0.13224, 0.0, 1.0, 0.73393, 0.61563, 0.35585, 0.0
NON-ALCOHOL, 0.1355, 0.93518, 1.0, 0.11626, 0.0, 1.0, 0.41803, 0.39924, 0.26205, 0.0
NON-ALCOHOL, 0.21269, 0.91876, 1.0, 0.14816, 0.0, 1.0, 0.4836, 0.45601, 0.28182, 0.0
NON-ALCOHOL, 0.0, 0.96061, 1.0, 0.17452, 0.11862, 1.0, 0.90849, 0.38509, 0.23952, 0.0
FOOD, 0.0, 0.90039, 1.0, 0.82443, 0.55047, 1.0, 0.54885, 0.54355, 0.35461, 0.0
FOOD, 0.0, 0.90769, 1.0, 0.86641, 0.62043, 1.0, 0.58005, 0.56269, 0.33573, 0.0
FOOD, 0.0, 0.86054, 1.0, 0.86981, 0.60204, 1.0, 0.49267, 0.46644, 0.28921, 0.0
FOOD, 0.0, 0.98171, 1.0, 0.96603, 0.0336, 1.0, 0.70227, 0.56197, 0.27406, 0.0
FOOD, 0.0, 0.92887, 1.0, 0.92556, 0.10467, 1.0, 0.84429, 0.69977, 0.36234, 0.0
FOOD, 0.0, 0.94694, 1.0, 0.94579, 0.0747, 1.0, 0.81503, 0.7551, 0.4483, 0.0
UNDO, 1.0, 0.37121, 0.27354, 0.11024, 0.0, 1.0, 0.39583, 0.23127, 0.0, 0.08495
UNDO, 1.0, 0.35671, 0.24858, 0.09619, 0.0, 1.0, 0.27538, 0.16257, 0.0, 0.07895
UNDO, 1.0, 0.31065, 0.26608, 0.16087, 0.0, 1.0, 0.45444, 0.50422, 0.36339, 0.0
UNDO, 1.0, 0.24108, 0.18298, 0.03023, 0.0, 1.0, 0.62486, 0.55988, 0.31969, 0.0
UNDO, 1.0, 0.27496, 0.22271, 0.06534, 0.0, 0.80006, 0.92365, 1.0, 0.47893, 0.0
UNDO, 1.0, 0.21418, 0.15896, 0.01945, 0.0, 1.0, 0.70588, 0.52371, 0.44085, 0.0
CHECKOUT, 1.0, 0.27535, 0.16121, 0.0, 0.1532, 1.0, 0.22411, 0.22389, 0.10953, 0.0
CHECKOUT, 1.0, 0.30803, 0.1978, 0.0, 0.105, 1.0, 0.27784, 0.25626, 0.15452, 0.0
CHECKOUT, 1.0, 0.37172, 0.20681, 0.0, 0.13618, 1.0, 0.10442, 0.09428, 0.06147, 0.0
CHECKOUT, 0.6395, 0.73653, 1.0, 0.52525, 0.0, 1.0, 0.11878, 0.07114, 0.0, 0.0438
CHECKOUT, 1.0, 0.90584, 0.7973, 0.22311, 0.0, 1.0, 0.05692, 0.0119, 0.0, 0.11828
CHECKOUT, 1.0, 0.49836, 0.36546, 0.02741, 0.0, 1.0, 0.02516, 0.0, 0.048, 0.14498
CHECKOUT, 1.0, 0.92843, 0.89425, 0.51997, 0.0, 1.0, 0.00329, 0.0, 0.04103, 0.11354
CASH, 0.18891, 1.0, 0.0, 0.10086, 0.87663, 1.0, 0.0, 0.08608, 0.43582, 0.78165
CASH, 0.43039, 0.99417, 0.06561, 0.0, 1.0, 1.0, 0.0, 0.01069, 0.26078, 0.51919
CASH, 0.45179, 1.0, 0.05404, 0.0, 0.99929, 0.07037, 0.04617, 0.0, 0.48966, 1.0
CASH, 0.30617, 1.0, 0.15893, 0.0, 0.83165, 1.0, 0.57583, 0.51091, 0.28594, 0.0
CASH, 0.2438, 1.0, 0.1684, 0.0, 0.90454, 1.0, 0.54007, 0.47905, 0.23233, 0.0
CASH, 0.0, 1.0, 0.27502, 0.07001, 0.82726, 1.0, 0.54438, 0.49945, 0.26753, 0.0
CREDIT, 1.0, 0.80808, 0.75731, 0.32307, 0.0, 0.0, 1.0, 0.28438, 0.25908, 0.14239
CREDIT, 1.0, 0.63722, 0.54617, 0.23376, 0.0, 0.77321, 1.0, 0.17961, 0.06435, 0.0
CREDIT, 0.43008, 0.88605, 1.0, 0.72816, 0.0, 0.6827, 1.0, 0.0, 0.14152, 0.23789
CREDIT, 1.0, 0.4013, 0.38712, 0.24716, 0.0, 0.88779, 1.0, 0.0, 0.10048, 0.20157
CREDIT, 1.0, 0.44741, 0.41712, 0.23111, 0.0, 1.0, 0.90673, 0.0, 0.13309, 0.18668
CREDIT, 1.0, 0.40677, 0.1939, 0.06588, 0.0, 1.0, 0.90234, 0.0, 0.08575, 0.12352
INIT, 0.0, 0.84855, 1.0, 0.89188, 0.80637, 0.50705, 1.0, 0.96983, 0.34028, 0.0
